Index,CountryCode,Country,CityCode,CityName,Note,Latitude,Longitude,pop1950,pop1960,pop1970,pop1980,pop1990,pop2000,pop2010,pop2015,pop2020,pop2030,pop2035
160,156,China,20592,Lanzhou,39,36.05639,103.79222,0.335675,0.589237,0.862851,1.03317,1.289756,1.88975,2.418777,2.7301,3.080522,3.692234,3.857286
161,356,India,21416,Thrissur,,10.51667,76.21667,0.12638,0.15514,0.201031,0.447137,0.615393,1.041992,1.795068,2.35616,3.068164,4.220567,4.699998
162,566,Nigeria,22018,Port Harcourt,81,4.77742,7.0134,0.059752,0.135087,0.266399,0.482066,0.68028,1.09056,1.816186,2.343855,3.020232,4.595496,5.449213
163,356,India,21278,Indore,,22.71792,75.8333,0.302233,0.388709,0.546475,0.807881,1.087802,1.485683,2.119154,2.534783,3.016713,3.91811,4.361747
164,218,Ecuador,20903,Guayaquil,,-2.16667,-79.9,0.258375,0.456225,0.719032,1.119663,1.571615,2.077375,2.492304,2.738164,2.994218,3.510845,3.788597
165,792,Turkey,22692,Izmir,,38.41273,27.13838,0.223824,0.356447,0.875974,1.215794,1.740964,2.215678,2.702604,2.860197,2.992953,3.315868,3.482447
166,804,Ukraine,22765,Kyiv (Kiev),,50.445368,30.518634,0.81541,1.163046,1.654796,2.20138,2.573834,2.606325,2.79481,2.894942,2.988176,3.003809,2.990733
167,887,Yemen,23239,Sana'a',129,15.353115,44.20782,0.046,0.072,0.110553,0.23768,0.653469,1.347303,2.084194,2.494957,2.972988,4.17376,4.865479
168,620,Portugal,22167,Lisboa (Lisbon),96,38.71686,-9.139867,1.30355,1.513856,1.816577,2.448928,2.537263,2.672448,2.811563,2.88336,2.956879,3.084949,3.124833
169,360,Indonesia,21474,Surabaya,,-7.288838,112.741078,0.679,0.962191,1.474297,2.008335,2.467089,2.610519,2.768225,2.851403,2.944403,3.413484,3.682627
170,862,Venezuela (Bolivarian Republic of),23217,Caracas,127,10.48801,-66.87919,0.693867,1.315531,2.060234,2.575358,2.766966,2.863944,2.898755,2.920018,2.938992,3.163641,3.318176
171,320,Guatemala,21124,Ciudad de Guatemala (Guatemala City),,14.612652,-90.530746,0.361264,0.60481,0.917137,1.152427,1.448143,1.972933,2.559942,2.738259,2.934841,3.639502,4.095975
172,840,USA,23068,Minneapolis-St. Paul,,44.97307,-93.269895,0.995603,1.384464,1.706448,1.794305,2.086868,2.39479,2.657786,2.799945,2.926094,3.177362,3.314643
173,392,Japan,206156,Shizuoka-Hamamatsu M.M.A.,,34.9769,138.3831,0.380439,0.534205,0.725779,0.89497,1.002849,1.216811,2.712541,2.836965,2.92232,2.882795,2.828085
174,156,China,23773,Zhongshan,38,22.517992,113.383938,0.055285,0.090298,0.147467,0.240861,0.393353,1.375181,2.681815,2.819704,2.913974,3.302069,3.44857
175,356,India,21347,Nagpur,,21.15,79.1,0.472859,0.674326,0.91001,1.273076,1.637055,2.094887,2.471478,2.67672,2.893455,3.534164,3.932942
176,784,United Arab Emirates,22635,Dubayy (Dubai),,25.272061,55.311265,0.02,0.033559,0.07288,0.254361,0.472701,0.906971,1.874729,2.401067,2.878344,3.314985,3.526254
177,840,USA,23160,Tampa-St. Petersburg,,27.94752,-82.45843,0.29953,0.631656,0.873636,1.362102,1.71674,2.071019,2.452075,2.668171,2.877274,3.187574,3.325678
178,840,USA,22972,Denver-Aurora,,39.734283,-104.983138,0.504709,0.808934,1.054,1.355967,1.528158,1.993749,2.38483,2.608292,2.826679,3.141448,3.277614
179,410,Republic of Korea,21741,Incheon,100,37.45361,126.73167,0.257645,0.394392,0.626613,1.062374,1.784758,2.370506,2.559434,2.684975,2.801039,2.922883,2.958493
180,356,India,21219,Coimbatore,,10.9925,76.96139,0.279492,0.435156,0.709504,0.906689,1.087707,1.561819,2.096248,2.421666,2.7866,3.542219,3.942808
181,170,Colombia,20812,Cali,,3.43722,-76.5225,0.230935,0.473895,0.850638,1.192067,1.552046,1.92925,2.337724,2.573365,2.78198,3.039246,3.139671
182,854,Burkina Faso,23192,Ouagadougou,,12.36423,-1.53834,0.033035,0.059126,0.115374,0.2652,0.537441,0.920808,1.742041,2.200368,2.780331,4.426096,5.481352
183,894,Zambia,23277,Lusaka,,-15.413374,28.277148,0.031169,0.090942,0.277523,0.532878,0.757433,1.073299,1.722879,2.18718,2.774133,4.266517,5.182669
184,332,Haiti,21133,Port-au-Prince,59,18.53917,-72.335,0.133278,0.247495,0.459514,0.700592,1.134271,1.693468,2.140638,2.438601,2.773553,3.488305,3.809537
185,12,Algeria,20006,El Djazaïr  (Algiers),1,36.7525,3.04197,0.51645,0.871636,1.281127,1.621442,1.797068,2.140577,2.432023,2.59233,2.767661,3.263293,3.495835
186,826,UK,22862,Manchester,123,53.48095,-2.23743,2.422246,2.427494,2.395826,2.34283,2.281949,2.345143,2.53777,2.632914,2.730076,2.934273,3.028104
187,360,Indonesia,895000050,Depok,,-6.402484,106.794241,0.073222,0.126376,0.218084,0.376398,0.649539,1.121029,1.751587,2.189538,2.727209,3.563718,3.847347
188,156,China,20523,Handan,38,36.60056,114.46778,0.068321,0.116384,0.19823,0.337681,0.575151,0.925455,1.829578,2.247795,2.726835,3.422992,3.576957
189,158,Taiwan,895000149,Taibei,,25.047009,121.54568,0.550908,0.88024,1.406266,2.246932,2.737271,2.642361,2.653861,2.685628,2.721485,2.843865,2.889567
190,840,USA,23043,Las Vegas,,36.169941,-115.13983,0.034828,0.091618,0.24027,0.438038,0.708453,1.326214,1.903071,2.279747,2.698684,3.173114,3.311722
191,76,Brazil,20214,Goiânia,,-16.67861,-49.25389,0.053389,0.14842,0.374837,0.73668,1.132125,1.634532,2.048878,2.357309,2.690011,3.055668,3.141973
192,392,Japan,204581,Sapporo,,43.06417,141.34694,0.754035,1.056158,1.479196,1.996031,2.319356,2.508246,2.585951,2.63364,2.66968,2.611982,2.563697
193,156,China,20543,Huai'an,39,33.606953,119.014801,0.065696,0.102165,0.158859,0.247043,0.384132,0.955873,1.640598,2.092995,2.65532,3.429879,3.584741
194,156,China,20706,Weifang,39,36.71,119.10194,0.129179,0.207553,0.286087,0.356074,0.634069,1.235036,1.821427,2.201353,2.653989,3.318388,3.467568
195,156,China,20801,Zibo,38,36.79056,118.06333,0.163951,0.241909,0.356897,0.5266,0.776912,1.873182,2.249637,2.435688,2.639735,3.08353,3.220897
196,466,Mali,21818,Bamako,,12.65,-8,0.088625,0.130017,0.221663,0.489071,0.746382,1.141913,1.885545,2.219,2.617686,3.931535,4.794392
197,826,UK,22835,Birmingham (West Midlands),123,52.4814,-1.8998,2.228915,2.337556,2.369516,2.356826,2.300653,2.285076,2.428921,2.515879,2.607437,2.80158,2.891163
198,356,India,21415,Thiruvananthapuram,,8.50694,76.95694,0.224131,0.331361,0.4869,0.612833,0.93196,1.044579,1.628119,2.058364,2.584752,3.474071,3.868191
199,124,Canada,20404,Vancouver,31,49.24966,-123.11934,0.556369,0.620415,1.044661,1.247252,1.558991,1.959037,2.278216,2.436967,2.581079,2.834478,2.957471
200,360,Indonesia,21447,Bandung,,-6.919393,107.608456,0.511,0.901677,1.170475,1.45215,2.035262,2.138133,2.397718,2.484417,2.580191,3.002211,3.238995
201,710,South Africa,22501,Pretoria,,-25.74486,28.18783,0.275331,0.419348,0.565088,0.688017,0.91148,1.083586,1.66632,2.081238,2.56566,3.218626,3.442047
202,156,China,20663,Shaoxing,39,30.011,120.5715,0.064441,0.096355,0.144058,0.215401,0.524746,1.124259,1.702452,2.082436,2.540018,3.199576,3.343558
203,156,China,20755,Yantai,39,37.465087,121.437152,0.091814,0.199908,0.216169,0.241478,0.422282,1.217383,1.776521,2.120864,2.526702,3.135325,3.276133
204,180,Democratic Republic of the Congo,20859,Mbuji-Mayi,,-6.15,23.6,0.067641,0.1364,0.275,0.413176,0.639737,1.010801,1.597597,2.008736,2.525263,3.899111,4.747652
205,156,China,20553,Huizhou,38,23.08333,114.4,0.048636,0.069644,0.099718,0.142793,0.204454,1.002633,1.77549,2.125972,2.524543,3.126131,3.266488
206,860,Uzbekistan,23209,Tashkent,,41.26465,69.21627,0.754688,0.9639,1.40274,1.817916,2.100363,2.134602,2.244402,2.379149,2.517381,2.835213,3.032372
207,288,Ghana,21107,Accra,,5.55602,-0.1969,0.177147,0.392582,0.63067,0.863134,1.197161,1.66824,2.060076,2.289561,2.514005,3.187458,3.632284
208,180,Democratic Republic of the Congo,20856,Lubumbashi,,-11.66089,27.47938,0.096112,0.1939,0.325,0.482329,0.722478,1.0891,1.64223,2.016816,2.478262,3.771241,4.59157
209,840,USA,23116,Riverside-San Bernardino,,33.95335,-117.39616,0.139276,0.381643,0.586356,0.714113,1.177594,1.516172,1.944699,2.202479,2.46909,2.804001,2.925903
210,484,Mexico,21872,Toluca de Lerdo,,19.283896,-99.657254,0.079977,0.112038,0.166794,0.600152,1.121484,1.553409,1.940107,2.189481,2.467241,2.908854,3.06729
211,630,Puerto Rico,22177,San Juan,98,18.46633,-66.10572,0.450891,0.596271,0.915302,1.257531,2.32675,2.508254,2.478159,2.463243,2.448417,2.419032,2.404472
212,356,India,21364,Patna,,25.6,85.11667,0.334432,0.428427,0.563647,0.921385,1.12658,1.653631,2.023669,2.223111,2.436447,3.002244,3.341171
213,422,Lebanon,21773,Bayrut (Beirut),72,33.9,35.48333,0.32236,0.560908,0.922842,1.62305,1.292529,1.486686,1.990263,2.228705,2.424425,2.311062,2.303801
214,36,Australia,206170,Brisbane,21,-27.46794,153.02809,0.441718,0.602999,0.904663,1.134779,1.381223,1.611411,2.008737,2.212889,2.406182,2.724233,2.875593
215,760,Syrian Arab Republic,22610,Dimashq (Damascus),116,33.508586,36.308444,0.414409,0.580464,0.913609,1.375932,1.690913,2.016876,2.400642,2.222661,2.392045,3.386887,3.872726
216,356,India,21195,Bhopal,,23.26667,77.4,0.100258,0.211707,0.369533,0.646482,1.030728,1.428072,1.854084,2.108487,2.389547,3.008104,3.348103
217,178,Congo,20848,Brazzaville,,-4.26583,15.28318,0.08339,0.123643,0.238483,0.446242,0.703509,1.021635,1.57612,1.957714,2.38809,3.292178,3.830918
218,156,China,20612,Luoyang,38,34.618562,112.456179,0.145387,0.250505,0.392016,0.538304,0.72536,1.212653,1.707956,2.020986,2.387094,2.945869,3.078071
219,788,Tunisia,22646,Tunis,120,36.81897,10.16579,0.471983,0.588271,0.761324,1.047256,1.472105,1.769153,2.014201,2.182869,2.365201,2.702782,2.842948
220,31,Azerbaijan,20053,Baku,22,40.37767,49.89201,0.896761,1.005297,1.274298,1.574287,1.733452,1.805977,2.061843,2.20632,2.341443,2.65907,2.82101
221,360,Indonesia,895000049,Tangerang,,-6.202394,106.65271,0.176549,0.264259,0.395501,0.591988,0.885994,1.326127,1.806398,2.055979,2.338547,2.883718,3.112193
222,360,Indonesia,21461,Medan,,3.58333,98.66667,0.284,0.450524,0.61358,1.340388,1.717656,1.912046,2.101292,2.214505,2.337958,2.749031,2.966025
223,76,Brazil,20182,Belém,,-1.456142,-48.478988,0.242091,0.37826,0.601027,0.826894,1.17916,1.72426,2.022566,2.180148,2.334462,2.546275,2.617583
224,392,Japan,204582,Sendai,,38.256047,140.897639,0.537571,0.824497,1.264421,1.731488,2.021178,2.18406,2.175648,2.252485,2.327417,2.301213,2.258937
225,840,USA,22928,Baltimore,,39.29038,-76.61219,1.167656,1.422067,1.554538,1.748983,1.848834,2.079429,2.206935,2.273601,2.325087,2.490047,2.597426
226,840,USA,23128,San Antonio,,29.424113,-98.493536,0.453532,0.644927,0.776401,0.949089,1.133719,1.336862,1.770572,2.037677,2.320137,2.66113,2.776979
227,706,Somalia,22477,Muqdisho (Mogadishu),107,2.041636,45.343492,0.054661,0.093923,0.25643,0.550966,1.035248,1.200865,1.353302,1.782796,2.282009,3.497308,4.249083
228,156,China,20628,Nantong,39,31.990413,120.865451,0.243191,0.305496,0.291767,0.371079,0.469908,1.00634,1.593004,1.906072,2.275777,2.8279,2.954925
229,170,Colombia,20808,Barranquilla,,10.96389,-74.79639,0.294093,0.455459,0.690812,0.960889,1.229252,1.511276,1.870505,2.081003,2.272914,2.499419,2.582104
230,76,Brazil,20244,Manaus,,-3.10194,-60.025,0.089612,0.151087,0.280707,0.603851,0.954659,1.392428,1.788998,2.019332,2.260788,2.537029,2.608504
231,862,Venezuela (Bolivarian Republic of),23226,Maracaibo,,10.63167,-71.64056,0.281855,0.478522,0.670438,0.922872,1.303333,1.524606,1.853492,2.050679,2.257999,2.573978,2.700597
232,158,Taiwan,895000389,Taoyuan,,24.9936,121.2969,0.05,0.115046,0.26465,0.608936,1.247562,1.700325,1.973566,2.106472,2.245162,2.42295,2.462343
233,586,Pakistan,22054,Rawalpindi,,33.6,73.066667,0.233207,0.332961,0.549729,0.779019,1.087185,1.476901,1.822395,2.02439,2.236905,2.805449,3.175448
234,586,Pakistan,22039,Gujranwala,,32.15,74.183333,0.11788,0.190586,0.320996,0.57732,0.847804,1.20894,1.647271,1.92289,2.22922,2.882757,3.263525
235,840,USA,23152,St. Louis,,38.628612,-90.197197,1.406966,1.672735,1.88208,1.850965,1.949692,2.079448,2.15256,2.190079,2.21273,2.351479,2.452774
236,356,India,21151,Agra,,27.18333,78.01667,0.368747,0.498538,0.624258,0.739177,0.94543,1.342238,1.73153,1.959524,2.210246,2.773998,3.087484
237,586,Pakistan,22051,Peshawar,,34.00195,71.55944,0.152825,0.213964,0.261714,0.534696,0.768665,1.075251,1.544994,1.852022,2.202946,2.895869,3.278677
238,410,Republic of Korea,21763,Daegu,100,35.87028,128.59111,0.355057,0.659407,1.048262,1.58238,2.203235,2.322724,2.279292,2.242848,2.198962,2.205453,2.231814
239,156,China,20460,Baotou,39,40.65222,109.82222,0.104187,0.346498,0.754485,0.835227,1.044088,1.40592,1.757122,1.961855,2.190495,2.607891,2.724365
240,356,India,21430,Vadodara,,22.3,73.2,0.206932,0.301957,0.453377,0.721988,1.096195,1.464797,1.798158,1.986946,2.189973,2.708296,3.014102
241,380,Italy,21574,Napoli (Naples),66,40.850178,14.259213,1.497988,1.757864,1.999909,2.186172,2.20763,2.231876,2.215805,2.204485,2.186853,2.206549,2.235105
242,356,India,21436,Visakhapatnam,,17.681874,83.209685,0.104989,0.201992,0.349071,0.583457,1.006715,1.323423,1.699609,1.925861,2.174968,2.731881,3.04062
243,356,India,21295,Kannur,,11.872888,75.371554,0.08165,0.198403,0.210991,0.570421,1.098735,1.208298,1.608292,1.870702,2.166906,2.766153,3.079052
244,156,China,20606,Liuzhou,39,24.301725,109.378368,0.117515,0.231629,0.314444,0.435177,0.661849,1.167587,1.607621,1.86724,2.165257,2.640877,2.759207
245,156,China,20551,Hohhot,39,40.81056,111.65222,0.120989,0.239113,0.368641,0.481692,0.634514,1.004525,1.477882,1.79035,2.163394,2.708908,2.830713
246,840,USA,23102,Portland,,45.521525,-122.679933,0.515719,0.655517,0.829426,1.029545,1.180973,1.589281,1.857095,2.007501,2.15105,2.373338,2.476107
247,400,Jordan,21700,Amman,,31.95522,35.94503,0.090057,0.218113,0.387843,0.635702,0.851491,1.017228,1.396832,1.782971,2.148293,2.401725,2.571695
248,156,China,20746,Xuzhou,39,34.263685,117.186605,0.340558,0.462032,0.556944,0.620515,0.780825,1.366753,1.722357,1.922499,2.14597,2.554437,2.668521
249,192,Cuba,20870,La Habana (Havana),,23.119541,-82.378493,1.141959,1.435511,1.779491,1.913377,2.108381,2.185933,2.143068,2.123697,2.140423,2.177603,2.194232
250,484,Mexico,21871,Tijuana,,32.53333,-117.01667,0.060336,0.15392,0.288944,0.437453,0.811688,1.364918,1.754403,1.938597,2.140398,2.490861,2.626333
251,364,Iran (Islamic Republic of),21493,Esfahan,,32.65722,51.67761,0.183502,0.306198,0.498489,0.766609,1.090312,1.381985,1.714147,1.907662,2.132037,2.460589,2.563025
252,840,USA,23121,Sacramento,,38.58157,-121.4944,0.215816,0.455736,0.637349,0.802636,1.103566,1.400886,1.732797,1.927199,2.122795,2.383799,2.487272
253,392,Japan,204585,Hiroshima,,34.392823,132.460534,0.503004,0.832899,1.378962,1.825045,1.985566,2.043744,2.097737,2.096885,2.083223,2.030962,1.998369
254,56,Belgium,20144,Bruxelles-Brussel,25,50.846735,4.349919,1.414671,1.484676,1.567635,1.65378,1.695478,1.782747,1.926348,2.002441,2.080788,2.181923,2.214691
255,116,Cambodia,20357,Phnum Pénh (Phnom Penh),30,11.56245,104.91601,0.364,0.38928,0.9,0.238267,0.615,1.148703,1.522747,1.778611,2.077757,2.804615,3.223613
256,76,Brazil,20305,Grande Vitória,,-20.305424,-40.307915,0.084772,0.171404,0.33926,0.716456,1.052209,1.434814,1.685342,1.87713,2.075857,2.311266,2.376274
257,356,India,21350,Nashik,,19.98333,73.8,0.149255,0.211072,0.267043,0.416098,0.700422,1.117427,1.530511,1.781817,2.065728,2.638449,2.936911
258,840,USA,22954,Charlotte,,35.22709,-80.84313,0.14233,0.211058,0.281115,0.353004,0.461429,0.768395,1.265072,1.623288,2.054065,2.520183,2.630912
259,840,USA,22926,Austin,,30.27,-97.74,0.137058,0.188774,0.266891,0.383283,0.568674,0.911219,1.376502,1.691867,2.053309,2.452998,2.560383
260,682,Saudi Arabia,22426,Makkah (Mecca),,21.417368,39.815855,0.148164,0.156699,0.271647,0.500742,0.856253,1.167576,1.542923,1.795849,2.042106,2.379284,2.521437
261,36,Australia,206172,Perth,21,-31.947841,115.852514,0.310759,0.409131,0.687856,0.921623,1.194665,1.406935,1.722319,1.894246,2.041959,2.29913,2.426794
262,356,India,21435,Vijayawada,,16.51667,80.61667,0.154616,0.228605,0.334858,0.526712,0.821171,1.025369,1.442798,1.719769,2.039845,2.643648,2.942945
263,112,Belarus,20348,Minsk,22,53.9,27.56667,0.284222,0.55071,0.931566,1.319711,1.617544,1.700376,1.849991,1.945223,2.028104,2.086212,2.086462
264,586,Pakistan,22048,Multan,,30.183333,71.483333,0.186425,0.34496,0.501059,0.714998,0.952502,1.250915,1.592251,1.796431,2.015091,2.551623,2.888304
265,156,China,20753,Yangzhou,39,32.391492,119.423807,0.170231,0.205845,0.246849,0.294408,0.556954,1.216742,1.571599,1.769917,1.992773,2.385185,2.491788
266,792,Turkey,22670,Bursa,,40.19167,29.06111,0.148446,0.220564,0.324588,0.478217,0.818889,1.180313,1.625092,1.8164,1.986268,2.263306,2.37739
267,156,China,20458,Baoding,39,38.85111,115.49028,0.173675,0.264238,0.337909,0.384891,0.559649,1.069742,1.571125,1.7664,1.97579,2.35496,2.460153
268,840,USA,23091,Orlando,,28.53834,-81.37924,0.075029,0.203098,0.310363,0.583437,0.893027,1.16512,1.520578,1.737144,1.963879,2.242273,2.339826
269,324,Guinea,21126,Conakry,,9.571642,-13.647602,0.031339,0.112158,0.387584,0.631446,0.872014,1.19151,1.518252,1.713858,1.938272,2.68712,3.219084
270,156,China,20604,"Linyi, Shandong",38,35.054142,118.333365,0.015093,0.030762,0.062684,0.127756,0.260328,1.129149,1.509736,1.710404,1.936908,2.326872,2.430921
271,156,China,23816,"Taizhou, Zhejiang",39,28.637219,121.418459,0.043652,0.06864,0.107919,0.169696,0.266804,0.991712,1.409586,1.65271,1.934847,2.374262,2.480732
272,40,Austria,20107,Wien (Vienna),,48.206443,16.370725,1.615058,1.626724,1.620537,1.53878,1.539106,1.549227,1.730649,1.834982,1.929944,2.079587,2.153584
273,760,Syrian Arab Republic,22608,Halab (Aleppo),116,36.213611,37.157141,0.377981,0.481753,0.721128,1.070416,1.553897,2.203657,3.078498,0.979465,1.916781,2.992528,3.423716
274,862,Venezuela (Bolivarian Republic of),23233,Valencia,,10.16202,-68.00765,0.126249,0.213519,0.412273,0.70923,1.053437,1.391905,1.647283,1.777408,1.910188,2.144045,2.249315
275,156,China,20639,Putian,38,25.43944,119.01028,0.078894,0.111201,0.156724,0.220904,0.311336,0.613008,1.086191,1.443271,1.90735,2.528798,2.643371
276,398,Kazakhstan,21682,Almaty,,43.247189,76.910127,0.354462,0.528653,0.740104,0.97275,1.080109,1.159742,1.424297,1.665315,1.895742,2.169831,2.307547
277,76,Brazil,20281,Baixada Santista,,-23.957,-46.326609,0.242441,0.385861,0.602128,0.948594,1.184349,1.468021,1.662335,1.779142,1.892314,2.055179,2.112682
278,826,UK,204592,West Yorkshire,,53.798431,-1.764855,1.691847,1.702789,1.726232,1.496034,1.588866,1.648052,1.768292,1.827948,1.889095,2.026073,2.090836
279,156,China,23639,Haikou,38,20.027423,110.330071,0.106982,0.168237,0.247304,0.347595,0.488512,0.907462,1.492393,1.686678,1.889071,2.253466,2.354138
280,504,Morocco,21899,Rabat,77,34.01325,-6.83255,0.145108,0.232821,0.493518,0.807684,1.174473,1.507165,1.713657,1.795614,1.884802,2.191781,2.356117
281,356,India,21379,Rajkot,,22.3,70.78333,0.126153,0.189239,0.290986,0.433525,0.637902,0.974966,1.360715,1.602214,1.878032,2.4156,2.688962
282,218,Ecuador,20910,Quito,,-0.22985,-78.52495,0.206166,0.319361,0.501379,0.780433,1.087645,1.357248,1.597586,1.734335,1.873763,2.180209,2.352587
283,156,China,20713,"Wuhu, Anhui",39,31.333557,118.381175,0.162611,0.208801,0.268093,0.344246,0.441999,0.633548,1.087849,1.430027,1.870281,2.463229,2.574733
284,360,Indonesia,21472,Semarang,,-6.9932,110.4203,0.371,0.485444,0.626703,1.00946,1.242737,1.427241,1.560629,1.706192,1.866492,2.245046,2.422573
285,156,China,20750,"Yancheng, Jiangsu",39,33.356867,120.155148,0.022524,0.04808,0.102612,0.219041,0.467477,0.922938,1.461767,1.657069,1.864424,2.230574,2.330262
286,591,Panama,22063,Ciudad de Panamá (Panama City),92,8.995816,-79.519572,0.170735,0.282895,0.455341,0.613255,0.848639,1.215684,1.504133,1.673118,1.860291,2.247302,2.437633
287,156,China,20493,Daqing,38,46.58333,125,0.180871,0.258667,0.36989,0.528988,0.756444,1.081809,1.420731,1.625765,1.859001,2.247151,2.347718
288,68,Bolivia (Plurinational State of),20153,La Paz,27,-16.5,-68.15,0.31964,0.440242,0.606294,0.821704,1.0841,1.415108,1.636062,1.745199,1.857797,2.17361,2.358331
289,356,India,21319,Ludhiana,62,30.9,75.85,0.15055,0.23666,0.386603,0.590435,1.005852,1.368334,1.602921,1.726728,1.856849,2.260492,2.515508
290,356,India,21308,Kollam,,8.88056,76.59167,0.064863,0.089106,0.120537,0.162797,0.346473,0.613715,1.070291,1.413469,1.851558,2.556671,2.847156
291,586,Pakistan,22041,Hyderabad,,25.366667,68.366667,0.232322,0.419652,0.585722,0.741027,0.949808,1.210423,1.500352,1.670427,1.849829,2.323232,2.629655
292,768,Togo,22628,Lomé,,6.13748,1.21227,0.033194,0.094904,0.19165,0.343964,0.619124,1.023073,1.466407,1.635246,1.827878,2.496126,2.946567
